;parent;name;inner.name
0;The federal minimum wage should be increased;Why should minimum wage be increased?;What are the benefits of increasing the minimum wage?
1;The federal minimum wage should be increased;Why should minimum wage be increased?;Has raising the minimum wage worked?
2;The federal minimum wage should be increased;What happens when minimum wage is increased?;Is $15 minimum wage a good idea?
3;The federal minimum wage should be increased;What happens when minimum wage is increased?;What would 15 dollar minimum wage do?
4;The federal minimum wage should be increased;What happens when minimum wage is increased?;How will the minimum wage increase affect me?
5;The federal minimum wage should be increased;What are the positive effects of raising minimum wage?;Should minimum wage increase?
6;The federal minimum wage should be increased;What are the positive effects of raising minimum wage?;Why is minimum wage important?
7;The federal minimum wage should be increased;What are the positive effects of raising minimum wage?;Why should minimum wage stay the same?
8;The federal minimum wage should be increased;Who raised minimum wage to $15?;What will the minimum wage be in 2020?
9;The federal minimum wage should be increased;Who raised minimum wage to $15?;What is the minimum wage in 2018?
10;The federal minimum wage should be increased;Who raised minimum wage to $15?;What state has the highest minimum wage 2018?
