;parent;name;inner.name
0;Home Schooling Should Be Banned;Should homeschooling be banned?;Are homeschooled students smarter?
1;Home Schooling Should Be Banned;Should homeschooling be banned?;What are the disadvantages of being homeschooled?
2;Home Schooling Should Be Banned;What are the negative effects of homeschooling?;Are Homeschoolers happier?
3;Home Schooling Should Be Banned;What are the negative effects of homeschooling?;Are there disadvantages to homeschooling children?
4;Home Schooling Should Be Banned;What are the negative effects of homeschooling?;Is homeschooling better than traditional schooling?
5;Home Schooling Should Be Banned;Are homeschoolers better educated?;Is private school better than homeschooling?
6;Home Schooling Should Be Banned;Are homeschoolers better educated?;Can homeschooled students go to college?
7;Home Schooling Should Be Banned;Are homeschoolers better educated?;What are the benefits of homeschooling?
8;Home Schooling Should Be Banned;Is homeschooling better than public schooling?;Is homeschooling a good idea for high school?
9;Home Schooling Should Be Banned;Is homeschooling better than public schooling?;Are homeschooled students successful?
10;Home Schooling Should Be Banned;Is homeschooling better than public schooling?;Are homeschooled students more successful?
