;parent;name;inner.name
0;France is right to intervene in Mali;How many French troops are in Mali?;What is Operation Newcombe?
1;France is right to intervene in Mali;How many French troops are in Mali?;How many French troops are in Africa?
2;France is right to intervene in Mali;Is Mali French?;Is Mali a poor country?
3;France is right to intervene in Mali;Is Mali French?;Why do they speak French in Mali?
4;France is right to intervene in Mali;Is Mali French?;What is Mali known for?
5;France is right to intervene in Mali;How populous is Mali among french-speaking countries?;Do they speak English in Mali?
6;France is right to intervene in Mali;How populous is Mali among french-speaking countries?;Why does Mali have a high birth rate?
7;France is right to intervene in Mali;How populous is Mali among french-speaking countries?;What languages does Mali speak?
8;France is right to intervene in Mali;Is Mali safe?;Why is Chad dangerous?
9;France is right to intervene in Mali;Is Mali safe?;Do I need a visa to visit Mali?
10;France is right to intervene in Mali;Is Mali safe?;Who is Mali?
