;parent;name;inner.name
0;A permanent UNSC seat with veto power must be reserved to an African country;Should the United Nations grant India permanent membership on the Security Council?;Was India offered permanent seat in UN Security Council?
1;A permanent UNSC seat with veto power must be reserved to an African country;Should the United Nations grant India permanent membership on the Security Council?;How many non permanent members are on the Security Council?
2;A permanent UNSC seat with veto power must be reserved to an African country;Should India be a permanent member of Security Council?;How did China become permanent member of Security Council?
3;A permanent UNSC seat with veto power must be reserved to an African country;Should India be a permanent member of Security Council?;Why are there 5 permanent members of the UN Security Council?
4;A permanent UNSC seat with veto power must be reserved to an African country;Should India be a permanent member of Security Council?;How are non permanent members of Security Council elected?
5;A permanent UNSC seat with veto power must be reserved to an African country;Which country has used the maximum veto power in the United Nations?;Is Germany a permanent member of the UN Security Council?
6;A permanent UNSC seat with veto power must be reserved to an African country;Which country has used the maximum veto power in the United Nations?;Can veto power be overridden?
7;A permanent UNSC seat with veto power must be reserved to an African country;Which country has used the maximum veto power in the United Nations?;What is double veto power?
8;A permanent UNSC seat with veto power must be reserved to an African country;Is it time to end the veto power of the five permanent members of the UN Security Council?;Why does the president have veto power?
9;A permanent UNSC seat with veto power must be reserved to an African country;Is it time to end the veto power of the five permanent members of the UN Security Council?;How many times has Russia used veto?
10;A permanent UNSC seat with veto power must be reserved to an African country;Is it time to end the veto power of the five permanent members of the UN Security Council?;Is Russia a permanent member of the Security Council?
