;parent;name;inner.name
0;It is worth voting;What is voter paradox?;Is voting mandatory in Australia?
1;It is worth voting;What is voter paradox?;Why is voting irrational?
2;It is worth voting;How much does your vote count?;Does the people's vote count for president?
3;It is worth voting;How much does your vote count?;Why does your vote count?
4;It is worth voting;How much does your vote count?;How does the electoral vote work?
5;It is worth voting;Is there a penalty for not voting in Australia?;What age can you stop voting in Australia?
6;It is worth voting;Is there a penalty for not voting in Australia?;What if no one voted?
7;It is worth voting;Is there a penalty for not voting in Australia?;What happens if you don't Enrol to vote in Australia?
8;It is worth voting;What does voting have to do with democracy?;What's the importance of voting?
9;It is worth voting;What does voting have to do with democracy?;What is the impact of voting?
10;It is worth voting;What does voting have to do with democracy?;What does voting really mean?
