;parent;name;inner.name
0;The EU should offer asylum to women from countries which have legislation that discriminates against women;Is seeking asylum against the law?;What makes someone an asylum seeker?
1;The EU should offer asylum to women from countries which have legislation that discriminates against women;Is seeking asylum against the law?;Can you claim sanctuary in a church?
2;The EU should offer asylum to women from countries which have legislation that discriminates against women;Do asylum seekers have to apply in the first safe country?;Which country has the most refugees in Europe?
3;The EU should offer asylum to women from countries which have legislation that discriminates against women;Do asylum seekers have to apply in the first safe country?;How do refugees live?
4;The EU should offer asylum to women from countries which have legislation that discriminates against women;What rights do refugees have?;What qualifies as a refugee?
5;The EU should offer asylum to women from countries which have legislation that discriminates against women;What rights do refugees have?;What did the Refugee Act of 1980 do?
6;The EU should offer asylum to women from countries which have legislation that discriminates against women;What rights do refugees have?;What does unhcr do to help refugees?
7;The EU should offer asylum to women from countries which have legislation that discriminates against women;Is Asylum a right of a person?;What did Snowden do?
8;The EU should offer asylum to women from countries which have legislation that discriminates against women;Is Asylum a right of a person?;Where do asylum seekers come from?
9;The EU should offer asylum to women from countries which have legislation that discriminates against women;Is Asylum a right of a person?;What country is Snowden in?
