;parent;name;inner.name
0;Beauty contests should be banned;Should beauty pageants be banned?;What are the benefits of beauty pageants?
1;Beauty contests should be banned;Should beauty pageants be banned?;Are beauty pageants good?
2;Beauty contests should be banned;What are the negative effects of beauty pageants?;Do Beauty Pageants lower self esteem?
3;Beauty contests should be banned;What are the negative effects of beauty pageants?;Can beauty pageants cause psychological problems?
4;Beauty contests should be banned;What are the negative effects of beauty pageants?;How many girls are in beauty pageants?
5;Beauty contests should be banned;What is the age limit for child beauty pageants?;What is the purpose of beauty pageants?
6;Beauty contests should be banned;What is the age limit for child beauty pageants?;How much does it cost to enter a child beauty pageant?
7;Beauty contests should be banned;What is the age limit for child beauty pageants?;How old can you be to enter a beauty pageant?
8;Beauty contests should be banned;How are beauty pageants harmful?;Are beauty pageants exploitive argumentative essay?
9;Beauty contests should be banned;How are beauty pageants harmful?;What is the relevance of beauty pageant in our society?
10;Beauty contests should be banned;How are beauty pageants harmful?;What are the benefits of child beauty pageants?
