;parent;name;inner.name
0;Civil Disobedience Can Be Justified;Why civil disobedience is not justified?;Can breaking the law be justified?
1;Civil Disobedience Can Be Justified;Why civil disobedience is not justified?;Who used civil disobedience?
2;Civil Disobedience Can Be Justified;Is civil disobedience justified in a democracy?;What is the purpose of civil disobedience?
3;Civil Disobedience Can Be Justified;Is civil disobedience justified in a democracy?;Is civil disobedience a crime?
4;Civil Disobedience Can Be Justified;Is civil disobedience justified in a democracy?;When was civil disobedience used?
5;Civil Disobedience Can Be Justified;Is it ever morally justified to break the law?;Where is Thoreau's Walden Pond?
6;Civil Disobedience Can Be Justified;Is it ever morally justified to break the law?;Why is Henry Thoreau important?
7;Civil Disobedience Can Be Justified;Is it ever morally justified to break the law?;Is civil disobedience right?
8;Civil Disobedience Can Be Justified;Is civil disobedience illegal?;Is blocking the road illegal?
9;Civil Disobedience Can Be Justified;Is civil disobedience illegal?;Is protesting legal?
10;Civil Disobedience Can Be Justified;Is civil disobedience illegal?;Can you protest without a permit?
