;parent;name;inner.name
0;Governments Should Try To Reduce The Gap Between Their Richest And Poorest Citizens;How do you narrow the income gap?;What can be done to reduce the development gap?
1;Governments Should Try To Reduce The Gap Between Their Richest And Poorest Citizens;How do you narrow the income gap?;What income is the top 10 percent?
2;Governments Should Try To Reduce The Gap Between Their Richest And Poorest Citizens;Which countries have the highest income inequality?;What country has the most unequal income distribution?
3;Governments Should Try To Reduce The Gap Between Their Richest And Poorest Citizens;Which countries have the highest income inequality?;Is South Africa a high income country?
4;Governments Should Try To Reduce The Gap Between Their Richest And Poorest Citizens;Which countries have the highest income inequality?;Why does Denmark have low income inequality?
5;Governments Should Try To Reduce The Gap Between Their Richest And Poorest Citizens;Why is it important to reduce inequality?;Do progressive taxes reduce income inequality?
6;Governments Should Try To Reduce The Gap Between Their Richest And Poorest Citizens;Why is it important to reduce inequality?;How can you reduce inequality?
7;Governments Should Try To Reduce The Gap Between Their Richest And Poorest Citizens;Why is it important to reduce inequality?;What can the government do to reduce poverty?
8;Governments Should Try To Reduce The Gap Between Their Richest And Poorest Citizens;How does inequality affect society?;How does wealth inequality affect society?
9;Governments Should Try To Reduce The Gap Between Their Richest And Poorest Citizens;How does inequality affect society?;How does wealth inequality affect the economy?
10;Governments Should Try To Reduce The Gap Between Their Richest And Poorest Citizens;How does inequality affect society?;How does inequality affect democracy?
