;parent;name;inner.name
0;Poverty is the most important security issue facing Africa;What are challenges facing Africa today?;How much of Africa is in poverty?
1;Poverty is the most important security issue facing Africa;What are challenges facing Africa today?;What are the economic problems in Africa?
2;Poverty is the most important security issue facing Africa;What are challenges facing Africa today?;Why is poverty a problem in Africa?
3;Poverty is the most important security issue facing Africa;What are challenges facing Africa today?;Is poverty the main developmental issue in Africa?
4;Poverty is the most important security issue facing Africa;What are challenges facing Africa today?;What are the effects of poverty in Africa?
5;Poverty is the most important security issue facing Africa;Why is poverty a problem in Africa?;How bad is poverty in Africa?
6;Poverty is the most important security issue facing Africa;Why is poverty a problem in Africa?;How can we help starvation in Africa?
7;Poverty is the most important security issue facing Africa;Why is poverty a problem in Africa?;What causes poverty?
8;Poverty is the most important security issue facing Africa;Why is poverty a problem in Africa?;Is poverty the main developmental issue in Africa?
9;Poverty is the most important security issue facing Africa;Why is poverty a problem in Africa?;What are the effects of poverty in Africa?
10;Poverty is the most important security issue facing Africa;Is poverty the main developmental issue in Africa?;Which is the richest continent in the world?
11;Poverty is the most important security issue facing Africa;Is poverty the main developmental issue in Africa?;How can Africa improve economic growth?
12;Poverty is the most important security issue facing Africa;Is poverty the main developmental issue in Africa?;Is Africa a developing continent?
13;Poverty is the most important security issue facing Africa;Is poverty the main developmental issue in Africa?;What are the effects of poverty in Africa?
14;Poverty is the most important security issue facing Africa;What are the effects of poverty in Africa?;What are the problems of poverty?
15;Poverty is the most important security issue facing Africa;What are the effects of poverty in Africa?;Who does poverty affect the most?
16;Poverty is the most important security issue facing Africa;What are the effects of poverty in Africa?;What are the long term effects of poverty?
