;parent;name;inner.name
0;Nuclear technology must be adopted;Are nuclear power plants owned by the government?;Does the US use nuclear power?
1;Nuclear technology must be adopted;Are nuclear power plants owned by the government?;Who is the world's top producer of nuclear power?
2;Nuclear technology must be adopted;Is it legal to own a nuclear reactor?;Does US have nuclear weapons?
3;Nuclear technology must be adopted;Is it legal to own a nuclear reactor?;Should nuclear power plants be banned?
4;Nuclear technology must be adopted;Is it legal to own a nuclear reactor?;Are fuel rods radioactive?
5;Nuclear technology must be adopted;How much does it cost to build a nuclear power plant 2018?;What is the oldest nuclear power plant?
6;Nuclear technology must be adopted;How much does it cost to build a nuclear power plant 2018?;Is nuclear power cheap?
7;Nuclear technology must be adopted;How much does it cost to build a nuclear power plant 2018?;Is nuclear power efficient?
8;Nuclear technology must be adopted;What is the alternative to nuclear energy?;What is the safest power source?
9;Nuclear technology must be adopted;What is the alternative to nuclear energy?;What elements can be used for nuclear power?
10;Nuclear technology must be adopted;What is the alternative to nuclear energy?;Is nuclear energy clean?
