;parent;name;inner.name
0;Adults should have the right to carry a concealed handgun;What states are you allowed to carry a concealed weapon?;Can you carry a gun across state lines?
1;Adults should have the right to carry a concealed handgun;What states are you allowed to carry a concealed weapon?;What is the most gun friendly state?
2;Adults should have the right to carry a concealed handgun;Should concealed weapons be allowed on college campuses?;Should open carry be allowed on college campuses?
3;Adults should have the right to carry a concealed handgun;Should concealed weapons be allowed on college campuses?;Can I keep a gun in my car on a college campus?
4;Adults should have the right to carry a concealed handgun;Should concealed weapons be allowed on college campuses?;Are guns allowed in colleges?
5;Adults should have the right to carry a concealed handgun;What 12 states allow concealed carry without a permit?;Can I carry a gun in my car?
6;Adults should have the right to carry a concealed handgun;What 12 states allow concealed carry without a permit?;What states do not require a permit to carry concealed?
7;Adults should have the right to carry a concealed handgun;What 12 states allow concealed carry without a permit?;What state does not allow concealed carry?
8;Adults should have the right to carry a concealed handgun;Why is concealed carry important?;What is the purpose of concealed carry?
9;Adults should have the right to carry a concealed handgun;Why is concealed carry important?;Do you conceal carry everywhere?
10;Adults should have the right to carry a concealed handgun;Why is concealed carry important?;What does the federal background check loophole mean?
