;parent;name;inner.name
0;The U.S. Should Ban The Use of Cluster Bombs;Does the US still use cluster bombs?;How much do bombs cost?
1;The U.S. Should Ban The Use of Cluster Bombs;Does the US still use cluster bombs?;Where are cluster bombs made?
2;The U.S. Should Ban The Use of Cluster Bombs;Why are cluster bombs banned?;How many bombs dropped in Vietnam?
3;The U.S. Should Ban The Use of Cluster Bombs;Why are cluster bombs banned?;How many bombs are still in Laos?
4;The U.S. Should Ban The Use of Cluster Bombs;Why are cluster bombs banned?;How many unexploded bombs are there in Laos?
5;The U.S. Should Ban The Use of Cluster Bombs;How many bomblets are in a cluster bomb?;Do Bouncing Bettys exist?
6;The U.S. Should Ban The Use of Cluster Bombs;How many bomblets are in a cluster bomb?;What country has been bombed the most?
7;The U.S. Should Ban The Use of Cluster Bombs;How many bomblets are in a cluster bomb?;Does Vietnam still have landmines?
8;The U.S. Should Ban The Use of Cluster Bombs;Who invented cluster bombs?;Is there still conflict in Vietnam?
9;The U.S. Should Ban The Use of Cluster Bombs;Who invented cluster bombs?;How many Vietnamese were killed in Vietnam War?
10;The U.S. Should Ban The Use of Cluster Bombs;Who invented cluster bombs?;Who used landmines in the Vietnam War?
