;parent;name;inner.name
0;Prescription drugs are overpriced;What is the most expensive prescription medication?;What's the most prescribed drug?
1;Prescription drugs are overpriced;What is the most expensive prescription medication?;What is the most illegal drug in the world?
2;Prescription drugs are overpriced;Why has the cost of prescriptions gone up?;How much does a prescription cost?
3;Prescription drugs are overpriced;Why has the cost of prescriptions gone up?;Why are drug prices increasing?
4;Prescription drugs are overpriced;Why has the cost of prescriptions gone up?;Why do pharmaceutical companies raise prices?
5;Prescription drugs are overpriced;Why do prescription drugs cost so much?;Why is the pharmaceutical industry so profitable?
6;Prescription drugs are overpriced;Why do prescription drugs cost so much?;How can I get a prescription online?
7;Prescription drugs are overpriced;Why do prescription drugs cost so much?;Can I return medicine to pharmacy?
8;Prescription drugs are overpriced;Why are generic drugs so expensive?;How much cheaper are generic drugs?
9;Prescription drugs are overpriced;Why are generic drugs so expensive?;Why is generic drugs cheaper?
