;parent;name;inner.name
0;The UN should recognize a Palestinian state;Is Palestine Recognised by UN?;Was there ever a Palestine?
1;The UN should recognize a Palestinian state;Is Palestine Recognised by UN?;Are Israeli citizens allowed in Dubai?
2;The UN should recognize a Palestinian state;What countries recognize Palestine?;Does the US recognize Palestine as a state?
3;The UN should recognize a Palestinian state;What countries recognize Palestine?;Was Palestine a country before Israel?
4;The UN should recognize a Palestinian state;What countries recognize Palestine?;Does India recognize Palestine?
5;The UN should recognize a Palestinian state;Is Palestine a state or nation?;Who does not recognize Israel?
6;The UN should recognize a Palestinian state;Is Palestine a state or nation?;Is Palestine and Israel the same place?
7;The UN should recognize a Palestinian state;Is Palestine a state or nation?;What is Palestine called today?
8;The UN should recognize a Palestinian state;Is Palestine a state under international law?;Does Hamas control Palestine?
9;The UN should recognize a Palestinian state;Is Palestine a state under international law?;How many Christians are there in Palestine?
10;The UN should recognize a Palestinian state;Is Palestine a state under international law?;Is there a Palestinian government?
