;parent;name;inner.name
0;Smoking should be made Illegal;Should smoking cigarettes be made illegal?;Should cigarette be banned?
1;Smoking should be made Illegal;Should smoking cigarettes be made illegal?;How many people die from cigarettes?
2;Smoking should be made Illegal;Should smoking be legal?;Why should smoking in public be banned?
3;Smoking should be made Illegal;Should smoking be legal?;What are the benefits of banning smoking in public places?
4;Smoking should be made Illegal;Should smoking be legal?;Why is smoking addictive?
5;Smoking should be made Illegal;Should cigarettes be illegal in the United States?;Is smoking still a problem?
6;Smoking should be made Illegal;Should cigarettes be illegal in the United States?;Why cigars should be illegal?
7;Smoking should be made Illegal;Should cigarettes be illegal in the United States?;What states allow smoking?
8;Smoking should be made Illegal;Should the production and sale of cigarettes be made illegal?;Should vaping be allowed in public places?
9;Smoking should be made Illegal;Should the production and sale of cigarettes be made illegal?;Can smoking be healthy?
10;Smoking should be made Illegal;Should the production and sale of cigarettes be made illegal?;Why is smoking bad for you?
