;parent;name;inner.name
0;The world must arm the Syrian rebels;What countries support the rebels in Syria?;What started the Syrian war?
1;The world must arm the Syrian rebels;What countries support the rebels in Syria?;Who does Russia support in Syria?
2;The world must arm the Syrian rebels;Who are the rebels in Syria?;How many people have died in Syria?
3;The world must arm the Syrian rebels;Who are the rebels in Syria?;Is the US involved in the Syrian civil war?
4;The world must arm the Syrian rebels;Who are the rebels in Syria?;Is it safe to travel to Syria?
5;The world must arm the Syrian rebels;Who is fighting who in Syria?;Who are Syria's allies?
6;The world must arm the Syrian rebels;Who is fighting who in Syria?;Where is the fighting in Syria?
7;The world must arm the Syrian rebels;Who is fighting who in Syria?;Where is the war in Syria?
8;The world must arm the Syrian rebels;Are Syrian rebels Sunni?;What type of Muslims are in Syria?
9;The world must arm the Syrian rebels;Are Syrian rebels Sunni?;What is the religion of the Syrian president?
10;The world must arm the Syrian rebels;Are Syrian rebels Sunni?;What is the main goal of the Free Syrian Army?
