;parent;name;inner.name
0;National service should be re-introduced;Why did the UK stop national service?;Does national service still exist?
1;National service should be re-introduced;Why did the UK stop national service?;Does England have mandatory military service?
2;National service should be re-introduced;Why did the UK stop national service?;When did national service finish in the UK?
3;National service should be re-introduced;Why did the UK stop national service?;How long did national service last?
4;National service should be re-introduced;Why did the UK stop national service?;What countries require national service?
5;National service should be re-introduced;When did national service finish in the UK?;When was national service introduced in Australia?
6;National service should be re-introduced;When did national service finish in the UK?;Was national service compulsory?
7;National service should be re-introduced;When did national service finish in the UK?;When did national service start in Australia?
8;National service should be re-introduced;When did national service finish in the UK?;How long did national service last?
9;National service should be re-introduced;When did national service finish in the UK?;What countries require national service?
10;National service should be re-introduced;How long did national service last?;Does Germany have national service?
11;National service should be re-introduced;How long did national service last?;Is there a national service medal?
12;National service should be re-introduced;How long did national service last?;Why did Australia fight in Vietnam?
13;National service should be re-introduced;How long did national service last?;What countries require national service?
14;National service should be re-introduced;What countries require national service?;Does Italy have national service?
15;National service should be re-introduced;What countries require national service?;What is compulsory military service called?
16;National service should be re-introduced;What countries require national service?;Is Russian military service mandatory?
