;parent;name;inner.name
0;Socialism is a failed government subdomain;What is Democratic Socialism vs socialism?;Is socialism an economic system?
1;Socialism is a failed government subdomain;What is Democratic Socialism vs socialism?;What socialism really means?
2;Socialism is a failed government subdomain;Which countries are socialist countries?;Is Portugal a socialist country?
3;Socialism is a failed government subdomain;Which countries are socialist countries?;Is Canada a socialist?
4;Socialism is a failed government subdomain;Which countries are socialist countries?;Is Spain a socialist country?
5;Socialism is a failed government subdomain;Is Cortez a democratic socialist?;Does AOC have boyfriend?
6;Socialism is a failed government subdomain;Is Cortez a democratic socialist?;What do Democratic Socialists of America stand for?
7;Socialism is a failed government subdomain;Is Cortez a democratic socialist?;Is Alexandria Cortez a Democrat?
8;Socialism is a failed government subdomain;What is socialism in simple terms?;What happens in a socialist country?
9;Socialism is a failed government subdomain;What is socialism in simple terms?;What does fascism mean?
10;Socialism is a failed government subdomain;What is socialism in simple terms?;Who invented socialism?
