;parent;name;inner.name
0;The EU should abandon the Common Agricultural Policy;What was one of the main objectives of the common agricultural policy?;Why do we need agricultural policy?
1;The EU should abandon the Common Agricultural Policy;What was one of the main objectives of the common agricultural policy?;What is the Common Agricultural Policy UK?
2;The EU should abandon the Common Agricultural Policy;What is the Common Agricultural Policy EU?;What are direct payments for farmers?
3;The EU should abandon the Common Agricultural Policy;What is the Common Agricultural Policy EU?;How much does the EU spend on agricultural subsidies?
4;The EU should abandon the Common Agricultural Policy;What is the Common Agricultural Policy EU?;What is the meaning of agricultural policy?
5;The EU should abandon the Common Agricultural Policy;Why was the common agricultural policy introduced?;Why do farmers get subsidies?
6;The EU should abandon the Common Agricultural Policy;Why was the common agricultural policy introduced?;How did the EU develop?
7;The EU should abandon the Common Agricultural Policy;Why was the common agricultural policy introduced?;Who founded cap?
8;The EU should abandon the Common Agricultural Policy;Is Norway in common agricultural policy?;Was Norway ever in the EU?
9;The EU should abandon the Common Agricultural Policy;Is Norway in common agricultural policy?;What is Norway's position in the EU?
10;The EU should abandon the Common Agricultural Policy;Is Norway in common agricultural policy?;Why is Norway so rich?
