;parent;name;inner.name
0;The African Union should create a standing army;Does the African Union have an army?;How many countries make up the African Union?
1;The African Union should create a standing army;Does the African Union have an army?;Why is the African Union Important?
2;The African Union should create a standing army;Why was African Union formed?;How did the African Union start?
3;The African Union should create a standing army;Why was African Union formed?;Who created African Union?
4;The African Union should create a standing army;Why was African Union formed?;Is there an African Union?
5;The African Union should create a standing army;What are the challenges facing African Union?;What are the organs of African Union and their functions?
6;The African Union should create a standing army;What are the challenges facing African Union?;What are the achievement of the African Union?
7;The African Union should create a standing army;What were the aims of the OAU?;What is the mission of the African Union?
8;The African Union should create a standing army;What were the aims of the OAU?;What are the goals of the AU?
9;The African Union should create a standing army;What were the aims of the OAU?;Why was the OAU changed to AU?
