;parent;name;inner.name
0;Indiscriminate NSA surveillance of the rest of the world hurts the United States;What is the NSA spying on?;What is the NSA surveillance?
1;Indiscriminate NSA surveillance of the rest of the world hurts the United States;What is the NSA spying on?;What is the purpose of government surveillance?
2;Indiscriminate NSA surveillance of the rest of the world hurts the United States;When did Edward Snowden leak information?;What did WikiLeaks release?
3;Indiscriminate NSA surveillance of the rest of the world hurts the United States;When did Edward Snowden leak information?;What country is Snowden in?
4;Indiscriminate NSA surveillance of the rest of the world hurts the United States;When did Edward Snowden leak information?;What is NSA?
5;Indiscriminate NSA surveillance of the rest of the world hurts the United States;When did the NSA start spying?;Who is in charge of the NSA?
6;Indiscriminate NSA surveillance of the rest of the world hurts the United States;When did the NSA start spying?;What is the NSA responsible for?
7;Indiscriminate NSA surveillance of the rest of the world hurts the United States;When did the NSA start spying?;Who started NSA?
8;Indiscriminate NSA surveillance of the rest of the world hurts the United States;What is bulk metadata?;What was the original name of the CIA?
9;Indiscriminate NSA surveillance of the rest of the world hurts the United States;What is bulk metadata?;Who is Ajith doval?
10;Indiscriminate NSA surveillance of the rest of the world hurts the United States;What is bulk metadata?;What does the CIA do?
