;parent;name;inner.name
0;Macs are better than PCs;Are Macs actually better than PCs?;Why are Macs so expensive?
1;Macs are better than PCs;Are Macs actually better than PCs?;Are Macs worth it?
2;Macs are better than PCs;Why PCs are better than Macs?;Are Macs more reliable than Windows?
3;Macs are better than PCs;Why PCs are better than Macs?;Is Mac OS better than Windows?
4;Macs are better than PCs;Why PCs are better than Macs?;Are Macs faster than PCs?
5;Macs are better than PCs;Do Macs last longer than PCs?;Is Mac safer than Windows?
6;Macs are better than PCs;Do Macs last longer than PCs?;Do you need virus protection on a Mac?
7;Macs are better than PCs;Do Macs last longer than PCs?;Are Macs reliable?
8;Macs are better than PCs;Which is best Mac or Windows?;Is Mac OS better than Windows 10?
9;Macs are better than PCs;Which is best Mac or Windows?;Which is the best OS for Mac?
10;Macs are better than PCs;Which is best Mac or Windows?;Is Mac more stable than Windows?
