;parent;name;inner.name
0;We should build new nuclear power plants;Are there good environmental reasons to develop and build new nuclear power plants?;What is the disadvantage of nuclear energy?
1;We should build new nuclear power plants;Are there good environmental reasons to develop and build new nuclear power plants?;Is nuclear energy a good idea?
2;We should build new nuclear power plants;Should we be building new nuclear power plants?;How long does it take to build a new nuclear power plant?
3;We should build new nuclear power plants;Should we be building new nuclear power plants?;What is the average cost to build a nuclear power plant?
4;We should build new nuclear power plants;Should we be building new nuclear power plants?;Why are nuclear plants so expensive?
5;We should build new nuclear power plants;Are any new nuclear reactors being built?;What is the oldest nuclear power plant?
6;We should build new nuclear power plants;Are any new nuclear reactors being built?;Will nuclear power increase in the future?
7;We should build new nuclear power plants;Are any new nuclear reactors being built?;Could Chernobyl Happen Again?
8;We should build new nuclear power plants;How much does it cost to build a nuclear power plant 2018?;Are there still nuclear power plants?
9;We should build new nuclear power plants;How much does it cost to build a nuclear power plant 2018?;Is nuclear energy cheaper?
10;We should build new nuclear power plants;How much does it cost to build a nuclear power plant 2018?;How long does a nuclear power plant last?
